Year,Location,Date,Hour,LBank,RBank,Sky,Wind,Precip,Turbidity,Observer,
2014,Newhalen,1-Aug,14,6,6,,,,,,
2014,Newhalen,1-Aug,15,6,10,,,,,,
2014,Newhalen,1-Aug,16,7,2,,,,,,
2014,Newhalen,1-Aug,17,7,1,,,,,,
2014,Newhalen,1-Aug,18,17,0,,,,,,
2014,Newhalen,1-Aug,19,7,2,,,,,,
2014,Newhalen,1-Aug,20,8,10,,,,,,
2014,Newhalen,1-Aug,21,0,2,,,,,,
2014,Newhalen,1-Aug,22,0,0,,,,,,
2014,Newhalen,1-Aug,23,0,4,,,,,,
2014,Newhalen,2-Aug,0,,,,,,,,No counts
2014,Newhalen,2-Aug,1,,,,,,,,No counts
2014,Newhalen,2-Aug,2,,,,,,,,No counts
2014,Newhalen,2-Aug,3,,,,,,,,No counts
2014,Newhalen,2-Aug,4,4,0,,,,,,
2014,Newhalen,2-Aug,5,6,4,,,,,,
2014,Newhalen,2-Aug,6,8,1,,,,,,
2014,Newhalen,2-Aug,7,7,5,,,,,,
2014,Newhalen,2-Aug,8,8,5,,,,,,
2014,Newhalen,2-Aug,9,3,13,,,,,,
2014,Newhalen,2-Aug,10,1,2,,,,,,
2014,Newhalen,2-Aug,11,1,0,,,,,,
2014,Newhalen,2-Aug,12,1,0,,,,,,
2014,Newhalen,2-Aug,13,1,0,,,,,,
2014,Newhalen,2-Aug,14,2,1,,,,,,
2014,Newhalen,2-Aug,15,24,2,,,,,,
2014,Newhalen,2-Aug,16,8,0,,,,,,
2014,Newhalen,2-Aug,17,0,0,,,,,,
2014,Newhalen,2-Aug,18,5,0,,,,,,
2014,Newhalen,2-Aug,19,19,0,,,,,,
2014,Newhalen,2-Aug,20,6,0,,,,,,
2014,Newhalen,2-Aug,21,2,1,,,,,,
2014,Newhalen,2-Aug,22,0,1,,,,,,
2014,Newhalen,2-Aug,23,1,0,,,,,,
2014,Newhalen,3-Aug,0,,,,,,,,No counts
2014,Newhalen,3-Aug,1,,,,,,,,No counts
2014,Newhalen,3-Aug,2,,,,,,,,No counts
2014,Newhalen,3-Aug,3,,,,,,,,No counts
2014,Newhalen,3-Aug,4,0,1,,,,,,
2014,Newhalen,3-Aug,5,3,6,,,,,,
2014,Newhalen,3-Aug,6,0,3,,,,,,
2014,Newhalen,3-Aug,7,2,6,,,,,,
2014,Newhalen,3-Aug,8,1,3,,,,,,
2014,Newhalen,3-Aug,9,5,0,,,,,,
2014,Newhalen,3-Aug,10,0,3,,,,,,
2014,Newhalen,3-Aug,11,0,1,,,,,,
2014,Newhalen,3-Aug,12,0,0,,,,,,
2014,Newhalen,3-Aug,13,1,0,,,,,,
2014,Newhalen,3-Aug,14,1,1,,,,,,
2014,Newhalen,3-Aug,15,0,1,,,,,,
2014,Newhalen,3-Aug,16,0,0,,,,,,
2014,Newhalen,3-Aug,17,6,0,,,,,,
2014,Newhalen,3-Aug,18,1,0,,,,,,
2014,Newhalen,3-Aug,19,7,6,,,,,,
2014,Newhalen,3-Aug,20,0,4,,,,,,
2014,Newhalen,3-Aug,21,5,1,,,,,,
2014,Newhalen,3-Aug,22,0,2,,,,,,
2014,Newhalen,3-Aug,23,0,0,,,,,,
2014,Newhalen,4-Aug,0,,,,,,,,No counts
2014,Newhalen,4-Aug,1,,,,,,,,No counts
2014,Newhalen,4-Aug,2,,,,,,,,No counts
2014,Newhalen,4-Aug,3,,,,,,,,No counts
2014,Newhalen,4-Aug,4,0,0,,,,,,
2014,Newhalen,4-Aug,5,1,2,,,,,,
2014,Newhalen,4-Aug,6,0,2,,,,,,
2014,Newhalen,4-Aug,7,7,3,,,,,,
2014,Newhalen,4-Aug,8,0,18,,,,,,
2014,Newhalen,4-Aug,9,0,0,,,,,,
2014,Newhalen,4-Aug,10,0,0,,,,,,
2014,Newhalen,4-Aug,11,0,0,,,,,,
2014,Newhalen,4-Aug,12,0,0,,,,,,
2014,Newhalen,4-Aug,13,0,0,,,,,,
2014,Newhalen,4-Aug,14,0,0,,,,,,
2014,Newhalen,4-Aug,15,0,0,,,,,,
2014,Newhalen,4-Aug,16,0,0,,,,,,
2014,Newhalen,4-Aug,17,0,0,,,,,,
2014,Newhalen,4-Aug,18,2,3,,,,,,
2014,Newhalen,4-Aug,19,0,1,,,,,,
2014,Newhalen,4-Aug,20,2,1,,,,,,
2014,Newhalen,4-Aug,21,2,1,,,,,,
2014,Newhalen,4-Aug,22,11,0,,,,,,
2014,Newhalen,4-Aug,23,3,0,,,,,,
2014,Newhalen,5-Aug,0,,,,,,,,No counts
2014,Newhalen,5-Aug,1,,,,,,,,No counts
2014,Newhalen,5-Aug,2,,,,,,,,No counts
2014,Newhalen,5-Aug,3,,,,,,,,No counts
2014,Newhalen,5-Aug,4,3,0,,,,,,
2014,Newhalen,5-Aug,5,12,2,,,,,,
2014,Newhalen,5-Aug,6,6,12,,,,,,
2014,Newhalen,5-Aug,7,2,4,,,,,,
2014,Newhalen,5-Aug,8,0,10,,,,,,
2014,Newhalen,5-Aug,9,1,5,,,,,,
2014,Newhalen,5-Aug,10,0,1,,,,,,
2014,Newhalen,5-Aug,11,0,1,,,,,,
2014,Newhalen,5-Aug,12,0,0,,,,,,
2014,Newhalen,5-Aug,13,0,1,,,,,,
2014,Newhalen,5-Aug,14,0,0,,,,,,
2014,Newhalen,5-Aug,15,0,8,,,,,,
2014,Newhalen,5-Aug,16,2,1,,,,,,
2014,Newhalen,5-Aug,17,0,2,,,,,,
2014,Newhalen,5-Aug,18,14,0,,,,,,
2014,Newhalen,5-Aug,19,10,7,,,,,,
2014,Newhalen,5-Aug,20,0,1,,,,,,
2014,Newhalen,5-Aug,21,1,0,,,,,,
2014,Newhalen,5-Aug,22,0,2,,,,,,
2014,Newhalen,5-Aug,23,0,0,,,,,,
2015,Newhalen,30-Jun,0,,,,,,,,
2015,Newhalen,30-Jun,1,,,,,,,,
2015,Newhalen,30-Jun,2,,,,,,,,
2015,Newhalen,30-Jun,3,,,,,,,,
2015,Newhalen,30-Jun,4,0,0,3,0,2,1,,
2015,Newhalen,30-Jun,5,0,0,3,0,0,1,,
2015,Newhalen,30-Jun,6,0,0,3,0,0,1,,
2015,Newhalen,30-Jun,7,0,0,3,0,0,1,,
2015,Newhalen,30-Jun,8,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,9,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,10,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,11,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,12,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,13,0,0,3,1,0,1,,
2015,Newhalen,30-Jun,14,0,0,3,2,1,1,,
2015,Newhalen,30-Jun,15,0,0,3,1,1,1,,
2015,Newhalen,30-Jun,16,0,0,3,2,0,1,,
2015,Newhalen,30-Jun,17,0,0,3,2,0,1,,
2015,Newhalen,30-Jun,18,0,0,3,2,1,1,,
2015,Newhalen,30-Jun,19,0,0,2,1,0,1,,
2015,Newhalen,30-Jun,20,0,0,2,2,1,1,,
2015,Newhalen,30-Jun,21,0,0,2,0,0,1,,
2015,Newhalen,30-Jun,22,0,0,3,2,0,1,,
2015,Newhalen,30-Jun,23,0,0,2,1,0,1,,
2015,Newhalen,1-Jul,0,,,,,,,,
2015,Newhalen,1-Jul,1,,,,,,,,
2015,Newhalen,1-Jul,2,,,,,,,,
2015,Newhalen,1-Jul,3,,,,,,,,
2015,Newhalen,1-Jul,4,0,0,3,0,0,2,,
2015,Newhalen,1-Jul,5,0,0,3,0,1,2,,
2015,Newhalen,1-Jul,6,0,0,3,1,2,2,,
2015,Newhalen,1-Jul,7,0,0,3,0,1,2,,
2015,Newhalen,1-Jul,8,0,0,3,0,2,2,,
2015,Newhalen,1-Jul,9,0,0,3,0,2,2,,
2015,Newhalen,1-Jul,10,0,0,3,0,0,2,,
2015,Newhalen,1-Jul,11,0,0,3,0,1,2,,
2015,Newhalen,1-Jul,12,0,0,3,1,0,2,,
2015,Newhalen,1-Jul,13,0,0,3,0,0,2,,
2015,Newhalen,1-Jul,14,0,0,3,0,2,2,,
2015,Newhalen,1-Jul,15,0,0,2,1,0,2,,
2015,Newhalen,1-Jul,16,0,0,2,0,0,2,,
2015,Newhalen,1-Jul,17,0,0,2,0,0,2,,
2015,Newhalen,1-Jul,18,0,0,1,0,0,1,,
2015,Newhalen,1-Jul,19,0,0,1,1,0,2,,
2015,Newhalen,1-Jul,20,0,0,3,0,2,2,,
2015,Newhalen,1-Jul,21,0,0,3,0,0,2,,
2015,Newhalen,1-Jul,22,0,0,3,1,0,2,,
2015,Newhalen,1-Jul,23,0,0,3,0,0,2,,
2015,Newhalen,2-Jul,0,,,,,,,,
2015,Newhalen,2-Jul,1,,,,,,,,
2015,Newhalen,2-Jul,2,,,,,,,,
2015,Newhalen,2-Jul,3,,,,,,,,
2015,Newhalen,2-Jul,4,0,0,3,1,0,2,,
2015,Newhalen,2-Jul,5,0,0,3,1,0,2,,
2015,Newhalen,2-Jul,6,0,0,3,2,0,2,,
2015,Newhalen,2-Jul,7,0,0,3,1,0,2,,
2015,Newhalen,2-Jul,8,0,0,3,1,0,2,,
2015,Newhalen,2-Jul,9,0,0,3,1,0,2,,
2015,Newhalen,2-Jul,10,0,0,1,0,0,2,,
2015,Newhalen,2-Jul,11,0,0,1,2,0,2,,
2015,Newhalen,2-Jul,12,0,0,2,2,0,2,,
2015,Newhalen,2-Jul,13,0,0,2,2,0,2,,
2015,Newhalen,2-Jul,14,0,0,2,1,0,2,,
2015,Newhalen,2-Jul,15,0,0,3,2,0,2,,
2015,Newhalen,2-Jul,16,0,0,2,2,0,2,,
2015,Newhalen,2-Jul,17,0,0,1,1,0,3,,
2015,Newhalen,2-Jul,18,0,0,1,2,0,3,,
2015,Newhalen,2-Jul,19,0,0,1,1,0,3,,
2015,Newhalen,2-Jul,20,0,0,1,1,0,3,,
2015,Newhalen,2-Jul,21,0,0,1,0,0,3,,
2015,Newhalen,2-Jul,22,0,0,1,0,0,3,,
2015,Newhalen,2-Jul,23,0,0,1,0,0,3,,
2015,Newhalen,3-Jul,0,,,,,,,,
2015,Newhalen,3-Jul,1,,,,,,,,
2015,Newhalen,3-Jul,2,,,,,,,,
2015,Newhalen,3-Jul,3,,,,,,,,
2015,Newhalen,3-Jul,4,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,5,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,6,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,7,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,8,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,9,0,0,1,0,0,2,,
2015,Newhalen,3-Jul,10,0,0,1,0,0,3,,
2015,Newhalen,3-Jul,11,0,1,1,0,0,3,,
2015,Newhalen,3-Jul,12,0,0,1,1,0,3,,
2015,Newhalen,3-Jul,13,0,0,1,1,0,3,,
2015,Newhalen,3-Jul,14,0,0,1,2,0,3,,
2015,Newhalen,3-Jul,15,0,0,1,3,0,3,,
2015,Newhalen,3-Jul,16,0,0,1,2,0,3,,
2015,Newhalen,3-Jul,17,0,0,1,3,0,3,,
2015,Newhalen,3-Jul,18,0,0,1,2,0,3,,
2015,Newhalen,3-Jul,19,0,0,1,2,0,3,,
2015,Newhalen,3-Jul,20,0,0,1,1,0,3,,
2015,Newhalen,3-Jul,21,0,0,2,2,0,3,,
2015,Newhalen,3-Jul,22,0,0,2,1,0,3,,
2015,Newhalen,3-Jul,23,0,0,2,2,0,3,,
2015,Newhalen,4-Jul,0,,,,,,,,
2015,Newhalen,4-Jul,1,,,,,,,,
2015,Newhalen,4-Jul,2,,,,,,,,
2015,Newhalen,4-Jul,3,,,,,,,,
2015,Newhalen,4-Jul,4,1,2,3,9,1,2,,
2015,Newhalen,4-Jul,5,0,0,3,0,1,2,,
2015,Newhalen,4-Jul,6,0,0,3,0,1,2,,
2015,Newhalen,4-Jul,7,0,0,3,1,1,3,,
2015,Newhalen,4-Jul,8,0,0,3,2,1,3,,
2015,Newhalen,4-Jul,9,0,0,3,1,1,3,,
2015,Newhalen,4-Jul,10,0,0,3,2,0,2,,
2015,Newhalen,4-Jul,11,0,0,3,3,0,2,,
2015,Newhalen,4-Jul,12,0,0,3,2,0,2,,
2015,Newhalen,4-Jul,13,0,0,3,3,1,2,,
2015,Newhalen,4-Jul,14,0,0,3,3,2,2,,
2015,Newhalen,4-Jul,15,0,0,3,3,1,2,,
2015,Newhalen,4-Jul,16,0,0,3,3,0,2,,
2015,Newhalen,4-Jul,17,0,0,3,3,0,2,,
2015,Newhalen,4-Jul,18,16,0,3,2,0,2,,
2015,Newhalen,4-Jul,19,14,0,3,1,0,2,,
2015,Newhalen,4-Jul,20,0,0,3,1,0,2,,
2015,Newhalen,4-Jul,21,0,0,3,1,0,2,,
2015,Newhalen,4-Jul,22,0,0,3,1,0,2,,
2015,Newhalen,4-Jul,23,0,0,3,1,0,2,,
2015,Newhalen,5-Jul,0,,,,,,,,
2015,Newhalen,5-Jul,1,,,,,,,,
2015,Newhalen,5-Jul,2,,,,,,,,
2015,Newhalen,5-Jul,3,,,,,,,,
2015,Newhalen,5-Jul,4,0,0,3,2,0,2,,
2015,Newhalen,5-Jul,5,0,0,3,1,0,1,,
2015,Newhalen,5-Jul,6,0,0,3,1,0,1,,
2015,Newhalen,5-Jul,7,0,0,3,1,0,1,,
2015,Newhalen,5-Jul,8,0,0,3,1,0,1,,
2015,Newhalen,5-Jul,9,0,0,3,2,0,2,,
2015,Newhalen,5-Jul,10,0,0,3,2,0,2,,
2015,Newhalen,5-Jul,11,0,0,3,2,0,2,,
2015,Newhalen,5-Jul,12,0,0,3,3,0,2,,
2015,Newhalen,5-Jul,13,0,0,3,3,0,2,,
2015,Newhalen,5-Jul,14,0,0,3,2,2,2,,
2015,Newhalen,5-Jul,15,0,0,3,2,2,2,,
2015,Newhalen,5-Jul,16,0,0,3,2,2,2,,
2015,Newhalen,5-Jul,17,0,2,3,2,2,2,,
2015,Newhalen,5-Jul,18,0,0,3,3,2,2,,
2015,Newhalen,5-Jul,19,0,0,3,3,0,2,,
2015,Newhalen,5-Jul,20,0,0,3,4,0,2,,
2015,Newhalen,5-Jul,21,0,0,3,3,1,2,,
2015,Newhalen,5-Jul,22,0,0,3,3,1,2,,
2015,Newhalen,5-Jul,23,0,0,3,2,0,2,,
2015,Newhalen,6-Jul,0,,,,,,,,
2015,Newhalen,6-Jul,1,,,,,,,,
2015,Newhalen,6-Jul,2,,,,,,,,
2015,Newhalen,6-Jul,3,,,,,,,,
2015,Newhalen,6-Jul,4,0,0,3,3,1,2,,
2015,Newhalen,6-Jul,5,0,0,3,3,0,2,,
2015,Newhalen,6-Jul,6,0,0,3,3,0,2,,
2015,Newhalen,6-Jul,7,0,0,3,3,2,2,,
2015,Newhalen,6-Jul,8,0,0,3,3,2,2,,
2015,Newhalen,6-Jul,9,2,0,3,3,0,2,,
2015,Newhalen,6-Jul,10,0,0,3,1,0,2,,
2015,Newhalen,6-Jul,11,13,0,3,1,1,2,,
2015,Newhalen,6-Jul,12,3,0,3,1,1,2,,
2015,Newhalen,6-Jul,13,2,0,3,2,1,2,,
2015,Newhalen,6-Jul,14,0,2,3,2,1,2,,
2015,Newhalen,6-Jul,15,0,0,3,2,2,2,,
2015,Newhalen,6-Jul,16,0,0,3,3,2,2,,
2015,Newhalen,6-Jul,17,2,0,3,2,2,2,,
2015,Newhalen,6-Jul,18,0,0,3,2,2,2,,
2015,Newhalen,6-Jul,19,1,0,3,2,2,2,,
2015,Newhalen,6-Jul,20,0,0,3,1,1,2,,
2015,Newhalen,6-Jul,21,0,0,3,1,1,2,,
2015,Newhalen,6-Jul,22,0,0,3,2,2,2,,
2015,Newhalen,6-Jul,23,0,0,3,1,1,2,,
2015,Newhalen,7-Jul,0,,,,,,,,
2015,Newhalen,7-Jul,1,,,,,,,,
2015,Newhalen,7-Jul,2,,,,,,,,
2015,Newhalen,7-Jul,3,,,,,,,,
2015,Newhalen,7-Jul,4,0,0,3,0,1,2,,
2015,Newhalen,7-Jul,5,0,1,3,0,2,2,,
2015,Newhalen,7-Jul,6,6,0,3,0,1,2,,
2015,Newhalen,7-Jul,7,3,0,3,0,1,2,,
2015,Newhalen,7-Jul,8,0,0,3,0,2,2,,
2015,Newhalen,7-Jul,9,0,0,4,0,2,2,,
2015,Newhalen,7-Jul,10,1,0,4,0,1,2,,
2015,Newhalen,7-Jul,11,0,0,3,0,0,2,,
2015,Newhalen,7-Jul,12,12,0,3,0,0,2,,
2015,Newhalen,7-Jul,13,29,0,3,2,0,2,,
2015,Newhalen,7-Jul,14,0,0,3,2,2,2,,
2015,Newhalen,7-Jul,15,32,0,2,1,0,3,,
2015,Newhalen,7-Jul,16,32,0,2,2,0,3,,
2015,Newhalen,7-Jul,17,10,0,2,2,0,3,,
2015,Newhalen,7-Jul,18,1,0,2,2,0,3,,
2015,Newhalen,7-Jul,19,0,0,3,1,0,3,,
2015,Newhalen,7-Jul,20,0,0,3,1,0,3,,
2015,Newhalen,7-Jul,21,0,0,3,0,0,3,,
2015,Newhalen,7-Jul,22,0,0,3,0,0,3,,
2015,Newhalen,7-Jul,23,0,0,3,0,0,3,,
2015,Newhalen,8-Jul,0,,,,,,,,
2015,Newhalen,8-Jul,1,,,,,,,,
2015,Newhalen,8-Jul,2,,,,,,,,
2015,Newhalen,8-Jul,3,,,,,,,,
2015,Newhalen,8-Jul,4,1,0,3,0,0,3,,
2015,Newhalen,8-Jul,5,5,0,3,0,0,3,,
2015,Newhalen,8-Jul,6,3,0,3,0,0,3,,
2015,Newhalen,8-Jul,7,0,0,3,0,0,3,,
2015,Newhalen,8-Jul,8,8,0,3,0,0,3,,
2015,Newhalen,8-Jul,9,5,0,3,0,1,3,,
2015,Newhalen,8-Jul,10,0,0,3,0,1,3,,
2015,Newhalen,8-Jul,11,0,0,3,1,0,3,,
2015,Newhalen,8-Jul,12,0,0,3,1,0,3,,
2015,Newhalen,8-Jul,13,0,0,3,1,0,3,,
2015,Newhalen,8-Jul,14,0,0,3,0,0,3,,
2015,Newhalen,8-Jul,15,6,0,3,1,0,3,,
2015,Newhalen,8-Jul,16,0,0,3,0,0,3,,
2015,Newhalen,8-Jul,17,0,0,3,1,0,2,,
2015,Newhalen,8-Jul,18,2,0,3,1,0,2,,
2015,Newhalen,8-Jul,19,0,0,3,1,0,2,,
2015,Newhalen,8-Jul,20,0,0,3,2,0,2,,
2015,Newhalen,8-Jul,21,2,0,3,2,0,2,,
2015,Newhalen,8-Jul,22,0,0,3,2,0,2,,
2015,Newhalen,8-Jul,23,0,0,3,1,0,2,,
2015,Newhalen,9-Jul,0,,,,,,,,
2015,Newhalen,9-Jul,1,,,,,,,,
2015,Newhalen,9-Jul,2,,,,,,,,
2015,Newhalen,9-Jul,3,,,,,,,,
2015,Newhalen,9-Jul,4,0,0,3,0,0,3,,
2015,Newhalen,9-Jul,5,0,0,3,0,0,3,,
2015,Newhalen,9-Jul,6,0,0,3,0,0,2,,
2015,Newhalen,9-Jul,7,0,0,3,0,0,3,,
2015,Newhalen,9-Jul,8,0,0,2,0,0,3,,
2015,Newhalen,9-Jul,9,0,0,2,0,0,3,,
2015,Newhalen,9-Jul,10,30,0,2,0,0,2,,
2015,Newhalen,9-Jul,11,10,0,3,0,0,2,,
2015,Newhalen,9-Jul,12,27,0,3,2,0,2,,
2015,Newhalen,9-Jul,13,18,0,3,1,0,2,,
2015,Newhalen,9-Jul,14,177,0,3,1,0,2,,
2015,Newhalen,9-Jul,15,69,0,2,1,0,2,,
2015,Newhalen,9-Jul,16,50,0,3,2,0,2,,
2015,Newhalen,9-Jul,17,87,0,3,1,0,2,,
2015,Newhalen,9-Jul,18,11,0,2,1,0,2,,
2015,Newhalen,9-Jul,19,6,2,2,1,0,3,,
2015,Newhalen,9-Jul,20,6,0,,1,0,3,,
2015,Newhalen,9-Jul,21,1,1,3,1,0,3,,
2015,Newhalen,9-Jul,22,3,0,3,1,0,3,,
2015,Newhalen,9-Jul,23,0,0,3,1,0,3,,
2015,Newhalen,10-Jul,0,,,,,,,,
2015,Newhalen,10-Jul,1,,,,,,,,
2015,Newhalen,10-Jul,2,,,,,,,,
2015,Newhalen,10-Jul,3,,,,,,,,
2015,Newhalen,10-Jul,4,41,0,3,0,0,2,,
2015,Newhalen,10-Jul,5,43,0,3,0,0,2,,
2015,Newhalen,10-Jul,6,51,0,2,0,0,2,,
2015,Newhalen,10-Jul,7,36,0,2,0,0,2,,
2015,Newhalen,10-Jul,8,3,0,1,0,0,2,,
2015,Newhalen,10-Jul,9,57,0,1,0,0,2,,
2015,Newhalen,10-Jul,10,4,0,2,0,0,2,,
2015,Newhalen,10-Jul,11,15,0,2,0,0,2,,
2015,Newhalen,10-Jul,12,75,8,2,1,0,3,,
2015,Newhalen,10-Jul,13,95,24,2,2,0,3,,
2015,Newhalen,10-Jul,14,92,6,1,2,0,3,,
2015,Newhalen,10-Jul,15,57,11,2,1,0,3,,
2015,Newhalen,10-Jul,16,109,27,1,2,0,3,,
2015,Newhalen,10-Jul,17,26,0,1,1,0,2,,
2015,Newhalen,10-Jul,18,23,0,1,0,0,2,,
2015,Newhalen,10-Jul,19,53,0,1,1,0,3,,
2015,Newhalen,10-Jul,20,0,1,2,0,0,2,,
2015,Newhalen,10-Jul,21,0,0,2,0,0,3,,
2015,Newhalen,10-Jul,22,0,0,3,0,0,3,,
2015,Newhalen,10-Jul,23,14,0,3,0,0,3,,
2015,Newhalen,11-Jul,0,,,,,,,,
2015,Newhalen,11-Jul,1,,,,,,,,
2015,Newhalen,11-Jul,2,,,,,,,,
2015,Newhalen,11-Jul,3,,,,,,,,
2015,Newhalen,11-Jul,4,81,0,1,0,0,2,,
2015,Newhalen,11-Jul,5,117,9,1,0,0,2,,
2015,Newhalen,11-Jul,6,40,26,1,0,0,2,,
2015,Newhalen,11-Jul,7,134,6,1,0,0,3,,
2015,Newhalen,11-Jul,8,120,3,2,0,0,3,,
2015,Newhalen,11-Jul,9,301,0,2,0,0,3,,
2015,Newhalen,11-Jul,10,40,1,2,0,0,3,,
2015,Newhalen,11-Jul,11,130,0,2,1,0,2,,
2015,Newhalen,11-Jul,12,26,0,2,1,0,2,,
2015,Newhalen,11-Jul,13,36,0,2,2,0,3,,
2015,Newhalen,11-Jul,14,4,0,2,0,0,3,,
2015,Newhalen,11-Jul,15,34,44,2,1,0,2,,
2015,Newhalen,11-Jul,16,9,23,2,1,0,2,,
2015,Newhalen,11-Jul,17,4,0,2,2,0,2,,
2015,Newhalen,11-Jul,18,113,0,2,2,0,2,,
2015,Newhalen,11-Jul,19,153,3,3,2,0,2,,
2015,Newhalen,11-Jul,20,79,1,3,2,0,2,,
2015,Newhalen,11-Jul,21,65,0,3,2,0,2,,
2015,Newhalen,11-Jul,22,35,3,3,2,0,2,,
2015,Newhalen,11-Jul,23,44,0,3,1,0,2,,
2015,Newhalen,12-Jul,0,,,,,,,,
2015,Newhalen,12-Jul,1,,,,,,,,
2015,Newhalen,12-Jul,2,,,,,,,,
2015,Newhalen,12-Jul,3,,,,,,,,
2015,Newhalen,12-Jul,4,35,2,2,0,0,3,,
2015,Newhalen,12-Jul,5,46,0,2,0,0,3,,
2015,Newhalen,12-Jul,6,14,6,2,1,0,3,,
2015,Newhalen,12-Jul,7,47,0,3,0,0,2,,
2015,Newhalen,12-Jul,8,138,0,3,0,0,2,,
2015,Newhalen,12-Jul,9,115,0,3,0,0,2,,
2015,Newhalen,12-Jul,10,198,0,3,1,3,2,,
2015,Newhalen,12-Jul,11,173,43,3,1,1,2,,
2015,Newhalen,12-Jul,12,140,37,3,1,1,2,,
2015,Newhalen,12-Jul,13,71,12,3,1,3,2,,Between 13:00-16:00 heavy rain reduced visibility considerably 
2015,Newhalen,12-Jul,14,1,24,3,3,4,2,,
2015,Newhalen,12-Jul,15,23,32,3,3,3,2,,
2015,Newhalen,12-Jul,16,110,22,3,2,3,2,,
2015,Newhalen,12-Jul,17,101,0,3,2,1,2,,
2015,Newhalen,12-Jul,18,55,0,3,1,3,2,,
2015,Newhalen,12-Jul,19,36,42,3,1,2,2,,
2015,Newhalen,12-Jul,20,133,41,3,1,1,2,,
2015,Newhalen,12-Jul,21,42,2,3,1,0,3,,
2015,Newhalen,12-Jul,22,50,0,3,1,2,3,,
2015,Newhalen,12-Jul,23,64,5,3,1,2,3,,
2015,Newhalen,13-Jul,0,,,,,,,,
2015,Newhalen,13-Jul,1,,,,,,,,
2015,Newhalen,13-Jul,2,,,,,,,,
2015,Newhalen,13-Jul,3,,,,,,,,
2015,Newhalen,13-Jul,4,71,1,3,0,2,2,,
2015,Newhalen,13-Jul,5,94,2,3,1,2,2,,
2015,Newhalen,13-Jul,6,34,1,3,1,1,2,,
2015,Newhalen,13-Jul,7,39,8,3,1,1,2,,
2015,Newhalen,13-Jul,8,42,7,3,0,0,2,,
2015,Newhalen,13-Jul,9,51,34,3,0,0,2,,
2015,Newhalen,13-Jul,10,109,11,3,0,0,2,,
2015,Newhalen,13-Jul,11,46,42,3,1,2,2,,
2015,Newhalen,13-Jul,12,64,15,3,1,1,2,,
2015,Newhalen,13-Jul,13,11,21,3,1,1,2,,
2015,Newhalen,13-Jul,14,122,27,3,1,1,2,,
2015,Newhalen,13-Jul,15,72,11,3,1,1,2,,
2015,Newhalen,13-Jul,16,83,0,3,1,0,2,,
2015,Newhalen,13-Jul,17,79,1,3,1,0,1,,
2015,Newhalen,13-Jul,18,0,3,3,1,0,1,,
2015,Newhalen,13-Jul,19,0,0,3,0,0,1,,
2015,Newhalen,13-Jul,20,11,0,3,0,0,1,,
2015,Newhalen,13-Jul,21,0,0,3,0,0,1,,
2015,Newhalen,13-Jul,22,0,4,3,0,0,1,,
2015,Newhalen,13-Jul,23,0,0,3,0,0,1,,
2015,Newhalen,14-Jul,0,,,,,,,,
2015,Newhalen,14-Jul,1,,,,,,,,
2015,Newhalen,14-Jul,2,,,,,,,,
2015,Newhalen,14-Jul,3,,,,,,,,
2015,Newhalen,14-Jul,4,11,0,3,0,0,2,,
2015,Newhalen,14-Jul,5,24,0,3,0,0,2,,
2015,Newhalen,14-Jul,6,0,4,3,0,0,1,,
2015,Newhalen,14-Jul,7,0,2,2,0,0,1,,
2015,Newhalen,14-Jul,8,42,7,3,2,0,2,,
2015,Newhalen,14-Jul,9,114,3,3,0,0,2,,
2015,Newhalen,14-Jul,10,112,14,3,0,0,1,,
2015,Newhalen,14-Jul,11,126,0,3,1,0,1,,
2015,Newhalen,14-Jul,12,16,0,2,1,0,1,,
2015,Newhalen,14-Jul,13,35,12,1,1,0,1,,
2015,Newhalen,14-Jul,14,2,2,2,1,0,1,,
2015,Newhalen,14-Jul,15,77,0,2,1,0,1,,
2015,Newhalen,14-Jul,16,8,0,2,1,0,1,,
2015,Newhalen,14-Jul,17,49,0,2,3,0,1,,
2015,Newhalen,14-Jul,18,137,0,2,3,0,1,,
2015,Newhalen,14-Jul,19,165,0,2,2,0,1,,
2015,Newhalen,14-Jul,20,75,2,2,2,0,2,,
2015,Newhalen,14-Jul,21,80,0,2,2,0,1,,
2015,Newhalen,14-Jul,22,112,1,2,2,0,1,,
2015,Newhalen,14-Jul,23,99,0,2,2,0,1,,
2015,Newhalen,15-Jul,0,,,,,,,,
2015,Newhalen,15-Jul,1,,,,,,,,
2015,Newhalen,15-Jul,2,,,,,,,,
2015,Newhalen,15-Jul,3,,,,,,,,
2015,Newhalen,15-Jul,4,70,26,2,0,0,1,,Cory slept through first part of his morning shift. 04:00-09:10 numbers are an average of daily count.
2015,Newhalen,15-Jul,5,70,26,2,0,0,1,,
2015,Newhalen,15-Jul,6,70,26,2,0,0,1,,
